ID,ProvinsiID,NamaProvinsi,Wilayah,JenisPerlakuan,JenisPerairan,Tahun,Volume
1445,72,Sulawesi Tengah,Sulawesi,pemindangan,Laut,2011,0
1446,73,Sulawesi Selatan,Sulawesi,pemindangan,Laut,2011,697
1447,76,Sulawesi Barat,Sulawesi,pemindangan,Laut,2011,0
1448,74,Sulawesi Tenggara,Sulawesi,pemindangan,Laut,2011,540
1449,81,Maluku,Maluku - Papua,pemindangan,Laut,2011,0
1450,82,Maluku Utara,Maluku - Papua,pemindangan,Laut,2011,0
1451,91,Papua Barat,Maluku - Papua,pemindangan,Laut,2011,0
1452,94,Papua,Maluku - Papua,pemindangan,Laut,2011,0
1453,11,Aceh,Sumatera,peragian,Laut,2001,208
1454,12,Sumatera Utara,Sumatera,peragian,Laut,2001,11147
1455,13,Sumatera Barat,Sumatera,peragian,Laut,2001,0
1456,14,Riau,Sumatera,peragian,Laut,2001,50940
1457,21,Kepulauan Riau,Sumatera,peragian,Laut,2001,0
1458,15,Jambi,Sumatera,peragian,Laut,2001,674
1459,16,Sumatera Selatan,Sumatera,peragian,Laut,2001,1213
1460,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2001,1258
1461,17,Bengkulu,Sumatera,peragian,Laut,2001,0
1462,18,Lampung,Sumatera,peragian,Laut,2001,2262
1463,36,Banten,Jawa,peragian,Laut,2001,0
1464,31,DKI Jakarta,Jawa,peragian,Laut,2001,0
1465,32,Jawa Barat,Jawa,peragian,Laut,2001,1764
1466,33,Jawa Tengah,Jawa,peragian,Laut,2001,1123
1467,34,DI Yogyakarta,Jawa,peragian,Laut,2001,0
1468,35,Jawa Timur,Jawa,peragian,Laut,2001,1892
1469,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2001,0
1470,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2001,20
1471,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2001,0
1472,61,Kalimantan Barat,Kalimantan,peragian,Laut,2001,482
1473,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2001,1572
1474,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2001,813
1475,64,Kalimantan Timur,Kalimantan,peragian,Laut,2001,487
1476,71,Sulawesi Utara,Sulawesi,peragian,Laut,2001,5
1477,75,Gorontalo,Sulawesi,peragian,Laut,2001,0
1478,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2001,0
1479,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2001,37
1480,76,Sulawesi Barat,Sulawesi,peragian,Laut,2001,0
1481,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2001,807
1482,81,Maluku,Maluku - Papua,peragian,Laut,2001,0
1483,82,Maluku Utara,Maluku - Papua,peragian,Laut,2001,1
1484,91,Papua Barat,Maluku - Papua,peragian,Laut,2001,0
1485,94,Papua,Maluku - Papua,peragian,Laut,2001,0
1486,11,Aceh,Sumatera,peragian,Laut,2002,399
1487,12,Sumatera Utara,Sumatera,peragian,Laut,2002,4576
1488,13,Sumatera Barat,Sumatera,peragian,Laut,2002,0
1489,14,Riau,Sumatera,peragian,Laut,2002,3080
1490,21,Kepulauan Riau,Sumatera,peragian,Laut,2002,0
1491,15,Jambi,Sumatera,peragian,Laut,2002,219
1492,16,Sumatera Selatan,Sumatera,peragian,Laut,2002,1249
1493,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2002,1443
1494,17,Bengkulu,Sumatera,peragian,Laut,2002,0
1495,18,Lampung,Sumatera,peragian,Laut,2002,1801
1496,36,Banten,Jawa,peragian,Laut,2002,1111
1497,31,DKI Jakarta,Jawa,peragian,Laut,2002,0
1498,32,Jawa Barat,Jawa,peragian,Laut,2002,2050
1499,33,Jawa Tengah,Jawa,peragian,Laut,2002,187
1500,34,DI Yogyakarta,Jawa,peragian,Laut,2002,0
1501,35,Jawa Timur,Jawa,peragian,Laut,2002,5569
1502,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2002,0
1503,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2002,26
1504,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2002,0
1505,61,Kalimantan Barat,Kalimantan,peragian,Laut,2002,889
1506,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2002,12169
1507,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2002,763
1508,64,Kalimantan Timur,Kalimantan,peragian,Laut,2002,560
1509,71,Sulawesi Utara,Sulawesi,peragian,Laut,2002,0
1510,75,Gorontalo,Sulawesi,peragian,Laut,2002,0
1511,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2002,0
1512,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2002,234
1513,76,Sulawesi Barat,Sulawesi,peragian,Laut,2002,0
1514,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2002,407
1515,81,Maluku,Maluku - Papua,peragian,Laut,2002,8
1516,82,Maluku Utara,Maluku - Papua,peragian,Laut,2002,2
1517,91,Papua Barat,Maluku - Papua,peragian,Laut,2002,0
1518,94,Papua,Maluku - Papua,peragian,Laut,2002,0
1519,11,Aceh,Sumatera,peragian,Laut,2003,399
1520,12,Sumatera Utara,Sumatera,peragian,Laut,2003,4532
1521,13,Sumatera Barat,Sumatera,peragian,Laut,2003,0
1522,14,Riau,Sumatera,peragian,Laut,2003,10367
1523,21,Kepulauan Riau,Sumatera,peragian,Laut,2003,0
1524,15,Jambi,Sumatera,peragian,Laut,2003,1062
1525,16,Sumatera Selatan,Sumatera,peragian,Laut,2003,1488
1526,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2003,1521
1527,17,Bengkulu,Sumatera,peragian,Laut,2003,0
1528,18,Lampung,Sumatera,peragian,Laut,2003,1419
1529,36,Banten,Jawa,peragian,Laut,2003,952
1530,31,DKI Jakarta,Jawa,peragian,Laut,2003,0
1531,32,Jawa Barat,Jawa,peragian,Laut,2003,1692
1532,33,Jawa Tengah,Jawa,peragian,Laut,2003,492
1533,34,DI Yogyakarta,Jawa,peragian,Laut,2003,0
1534,35,Jawa Timur,Jawa,peragian,Laut,2003,3807
1535,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2003,0
1536,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2003,45
1537,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2003,0
1538,61,Kalimantan Barat,Kalimantan,peragian,Laut,2003,1545
1539,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2003,8385
1540,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2003,790
1541,64,Kalimantan Timur,Kalimantan,peragian,Laut,2003,678
1542,71,Sulawesi Utara,Sulawesi,peragian,Laut,2003,0
1543,75,Gorontalo,Sulawesi,peragian,Laut,2003,0
1544,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2003,0
1545,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2003,15
1546,76,Sulawesi Barat,Sulawesi,peragian,Laut,2003,0
1547,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2003,592
1548,81,Maluku,Maluku - Papua,peragian,Laut,2003,0
1549,82,Maluku Utara,Maluku - Papua,peragian,Laut,2003,2
1550,91,Papua Barat,Maluku - Papua,peragian,Laut,2003,0
1551,94,Papua,Maluku - Papua,peragian,Laut,2003,0
1552,11,Aceh,Sumatera,peragian,Laut,2004,17
1553,12,Sumatera Utara,Sumatera,peragian,Laut,2004,4209
1554,13,Sumatera Barat,Sumatera,peragian,Laut,2004,0
1555,14,Riau,Sumatera,peragian,Laut,2004,22981
1556,21,Kepulauan Riau,Sumatera,peragian,Laut,2004,0
1557,15,Jambi,Sumatera,peragian,Laut,2004,316
1558,16,Sumatera Selatan,Sumatera,peragian,Laut,2004,1675
1559,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2004,7052
1560,17,Bengkulu,Sumatera,peragian,Laut,2004,0
1561,18,Lampung,Sumatera,peragian,Laut,2004,1804
1562,36,Banten,Jawa,peragian,Laut,2004,2132
1563,31,DKI Jakarta,Jawa,peragian,Laut,2004,0
1564,32,Jawa Barat,Jawa,peragian,Laut,2004,2397
1565,33,Jawa Tengah,Jawa,peragian,Laut,2004,1738
1566,34,DI Yogyakarta,Jawa,peragian,Laut,2004,0
1567,35,Jawa Timur,Jawa,peragian,Laut,2004,2829
1568,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2004,0
1569,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2004,447
1570,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2004,0
1571,61,Kalimantan Barat,Kalimantan,peragian,Laut,2004,508
1572,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2004,1150
1573,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2004,870
1574,64,Kalimantan Timur,Kalimantan,peragian,Laut,2004,775
1575,71,Sulawesi Utara,Sulawesi,peragian,Laut,2004,0
1576,75,Gorontalo,Sulawesi,peragian,Laut,2004,0
1577,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2004,0
1578,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2004,1117
1579,76,Sulawesi Barat,Sulawesi,peragian,Laut,2004,0
1580,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2004,348
1581,81,Maluku,Maluku - Papua,peragian,Laut,2004,0
1582,82,Maluku Utara,Maluku - Papua,peragian,Laut,2004,145
1583,91,Papua Barat,Maluku - Papua,peragian,Laut,2004,0
1584,94,Papua,Maluku - Papua,peragian,Laut,2004,2
1585,11,Aceh,Sumatera,peragian,Laut,2005,289
1586,12,Sumatera Utara,Sumatera,peragian,Laut,2005,4297
1587,13,Sumatera Barat,Sumatera,peragian,Laut,2005,0
1588,14,Riau,Sumatera,peragian,Laut,2005,19074
1589,21,Kepulauan Riau,Sumatera,peragian,Laut,2005,111
1590,15,Jambi,Sumatera,peragian,Laut,2005,419
1591,16,Sumatera Selatan,Sumatera,peragian,Laut,2005,863
1592,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2005,5533
1593,17,Bengkulu,Sumatera,peragian,Laut,2005,0
1594,18,Lampung,Sumatera,peragian,Laut,2005,2010
1595,36,Banten,Jawa,peragian,Laut,2005,1683
1596,31,DKI Jakarta,Jawa,peragian,Laut,2005,0
1597,32,Jawa Barat,Jawa,peragian,Laut,2005,2381
1598,33,Jawa Tengah,Jawa,peragian,Laut,2005,902
1599,34,DI Yogyakarta,Jawa,peragian,Laut,2005,0
1600,35,Jawa Timur,Jawa,peragian,Laut,2005,3791
1601,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2005,0
1602,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2005,817
1603,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2005,0
1604,61,Kalimantan Barat,Kalimantan,peragian,Laut,2005,438
1605,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2005,1746
1606,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2005,914
1607,64,Kalimantan Timur,Kalimantan,peragian,Laut,2005,741
1608,71,Sulawesi Utara,Sulawesi,peragian,Laut,2005,0
1609,75,Gorontalo,Sulawesi,peragian,Laut,2005,0
1610,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2005,0
1611,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2005,1041
1612,76,Sulawesi Barat,Sulawesi,peragian,Laut,2005,0
1613,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2005,348
1614,81,Maluku,Maluku - Papua,peragian,Laut,2005,0
1615,82,Maluku Utara,Maluku - Papua,peragian,Laut,2005,0
1616,91,Papua Barat,Maluku - Papua,peragian,Laut,2005,0
1617,94,Papua,Maluku - Papua,peragian,Laut,2005,3
1618,11,Aceh,Sumatera,peragian,Laut,2006,351
1619,12,Sumatera Utara,Sumatera,peragian,Laut,2006,4511
1620,13,Sumatera Barat,Sumatera,peragian,Laut,2006,0
1621,14,Riau,Sumatera,peragian,Laut,2006,18957
1622,21,Kepulauan Riau,Sumatera,peragian,Laut,2006,0
1623,15,Jambi,Sumatera,peragian,Laut,2006,258
1624,16,Sumatera Selatan,Sumatera,peragian,Laut,2006,0
1625,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2006,205
1626,17,Bengkulu,Sumatera,peragian,Laut,2006,0
1627,18,Lampung,Sumatera,peragian,Laut,2006,2386
1628,36,Banten,Jawa,peragian,Laut,2006,1989
1629,31,DKI Jakarta,Jawa,peragian,Laut,2006,0
1630,32,Jawa Barat,Jawa,peragian,Laut,2006,2324
1631,33,Jawa Tengah,Jawa,peragian,Laut,2006,902
1632,34,DI Yogyakarta,Jawa,peragian,Laut,2006,0
1633,35,Jawa Timur,Jawa,peragian,Laut,2006,9929
1634,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2006,0
1635,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2006,926
1636,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2006,0
1637,61,Kalimantan Barat,Kalimantan,peragian,Laut,2006,712
1638,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2006,1571
1639,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2006,1232
1640,64,Kalimantan Timur,Kalimantan,peragian,Laut,2006,86
1641,71,Sulawesi Utara,Sulawesi,peragian,Laut,2006,0
1642,75,Gorontalo,Sulawesi,peragian,Laut,2006,0
1643,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2006,0
1644,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2006,977
1645,76,Sulawesi Barat,Sulawesi,peragian,Laut,2006,0
1646,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2006,369
1647,81,Maluku,Maluku - Papua,peragian,Laut,2006,20
1648,82,Maluku Utara,Maluku - Papua,peragian,Laut,2006,0
1649,91,Papua Barat,Maluku - Papua,peragian,Laut,2006,0
1650,94,Papua,Maluku - Papua,peragian,Laut,2006,3
1651,11,Aceh,Sumatera,peragian,Laut,2007,373
1652,12,Sumatera Utara,Sumatera,peragian,Laut,2007,8260
1653,13,Sumatera Barat,Sumatera,peragian,Laut,2007,0
1654,14,Riau,Sumatera,peragian,Laut,2007,5158
1655,21,Kepulauan Riau,Sumatera,peragian,Laut,2007,0
1656,15,Jambi,Sumatera,peragian,Laut,2007,908
1657,16,Sumatera Selatan,Sumatera,peragian,Laut,2007,1558
1658,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2007,205
1659,17,Bengkulu,Sumatera,peragian,Laut,2007,0
1660,18,Lampung,Sumatera,peragian,Laut,2007,2510
1661,36,Banten,Jawa,peragian,Laut,2007,2507
1662,31,DKI Jakarta,Jawa,peragian,Laut,2007,0
1663,32,Jawa Barat,Jawa,peragian,Laut,2007,2664
1664,33,Jawa Tengah,Jawa,peragian,Laut,2007,1066
1665,34,DI Yogyakarta,Jawa,peragian,Laut,2007,0
1666,35,Jawa Timur,Jawa,peragian,Laut,2007,8746
1667,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2007,0
1668,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2007,177
1669,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2007,0
1670,61,Kalimantan Barat,Kalimantan,peragian,Laut,2007,918
1671,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2007,2045
1672,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2007,781
1673,64,Kalimantan Timur,Kalimantan,peragian,Laut,2007,270
1674,71,Sulawesi Utara,Sulawesi,peragian,Laut,2007,0
1675,75,Gorontalo,Sulawesi,peragian,Laut,2007,0
1676,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2007,0
1677,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2007,304
1678,76,Sulawesi Barat,Sulawesi,peragian,Laut,2007,0
1679,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2007,310
1680,81,Maluku,Maluku - Papua,peragian,Laut,2007,14
1681,82,Maluku Utara,Maluku - Papua,peragian,Laut,2007,0
1682,91,Papua Barat,Maluku - Papua,peragian,Laut,2007,0
1683,94,Papua,Maluku - Papua,peragian,Laut,2007,3
1684,11,Aceh,Sumatera,peragian,Laut,2008,372
1685,12,Sumatera Utara,Sumatera,peragian,Laut,2008,7804
1686,13,Sumatera Barat,Sumatera,peragian,Laut,2008,0
1687,14,Riau,Sumatera,peragian,Laut,2008,3766
1688,21,Kepulauan Riau,Sumatera,peragian,Laut,2008,0
1689,15,Jambi,Sumatera,peragian,Laut,2008,897
1690,16,Sumatera Selatan,Sumatera,peragian,Laut,2008,779
1691,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2008,207
1692,17,Bengkulu,Sumatera,peragian,Laut,2008,0
1693,18,Lampung,Sumatera,peragian,Laut,2008,7271
1694,36,Banten,Jawa,peragian,Laut,2008,2508
1695,31,DKI Jakarta,Jawa,peragian,Laut,2008,0
1696,32,Jawa Barat,Jawa,peragian,Laut,2008,3550
1697,33,Jawa Tengah,Jawa,peragian,Laut,2008,8984
1698,34,DI Yogyakarta,Jawa,peragian,Laut,2008,0
1699,35,Jawa Timur,Jawa,peragian,Laut,2008,10169
1700,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2008,0
1701,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2008,1203
1702,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2008,0
1703,61,Kalimantan Barat,Kalimantan,peragian,Laut,2008,903
1704,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2008,899
1705,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2008,877
1706,64,Kalimantan Timur,Kalimantan,peragian,Laut,2008,432
1707,71,Sulawesi Utara,Sulawesi,peragian,Laut,2008,0
1708,75,Gorontalo,Sulawesi,peragian,Laut,2008,0
1709,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2008,0
1710,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2008,302
1711,76,Sulawesi Barat,Sulawesi,peragian,Laut,2008,0
1712,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2008,294
1713,81,Maluku,Maluku - Papua,peragian,Laut,2008,15
1714,82,Maluku Utara,Maluku - Papua,peragian,Laut,2008,0
1715,91,Papua Barat,Maluku - Papua,peragian,Laut,2008,0
1716,94,Papua,Maluku - Papua,peragian,Laut,2008,3
1717,11,Aceh,Sumatera,peragian,Laut,2009,356
1718,12,Sumatera Utara,Sumatera,peragian,Laut,2009,3681
1719,13,Sumatera Barat,Sumatera,peragian,Laut,2009,0
1720,14,Riau,Sumatera,peragian,Laut,2009,3519
1721,21,Kepulauan Riau,Sumatera,peragian,Laut,2009,0
1722,15,Jambi,Sumatera,peragian,Laut,2009,901
1723,16,Sumatera Selatan,Sumatera,peragian,Laut,2009,779
1724,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2009,1254
1725,17,Bengkulu,Sumatera,peragian,Laut,2009,0
1726,18,Lampung,Sumatera,peragian,Laut,2009,8700
1727,36,Banten,Jawa,peragian,Laut,2009,708
1728,31,DKI Jakarta,Jawa,peragian,Laut,2009,0
1729,32,Jawa Barat,Jawa,peragian,Laut,2009,954
1730,33,Jawa Tengah,Jawa,peragian,Laut,2009,747
1731,34,DI Yogyakarta,Jawa,peragian,Laut,2009,0
1732,35,Jawa Timur,Jawa,peragian,Laut,2009,3452
1733,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2009,0
1734,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2009,1197
1735,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2009,0
1736,61,Kalimantan Barat,Kalimantan,peragian,Laut,2009,2221
1737,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2009,1022
1738,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2009,582
1739,64,Kalimantan Timur,Kalimantan,peragian,Laut,2009,603
1740,71,Sulawesi Utara,Sulawesi,peragian,Laut,2009,0
1741,75,Gorontalo,Sulawesi,peragian,Laut,2009,0
1742,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2009,0
1743,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2009,192
1744,76,Sulawesi Barat,Sulawesi,peragian,Laut,2009,0
1745,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2009,369
1746,81,Maluku,Maluku - Papua,peragian,Laut,2009,15
1747,82,Maluku Utara,Maluku - Papua,peragian,Laut,2009,0
1748,91,Papua Barat,Maluku - Papua,peragian,Laut,2009,0
1749,94,Papua,Maluku - Papua,peragian,Laut,2009,3
1750,11,Aceh,Sumatera,peragian,Laut,2010,270
1751,12,Sumatera Utara,Sumatera,peragian,Laut,2010,929
1752,13,Sumatera Barat,Sumatera,peragian,Laut,2010,0
1753,14,Riau,Sumatera,peragian,Laut,2010,2529
1754,21,Kepulauan Riau,Sumatera,peragian,Laut,2010,0
1755,15,Jambi,Sumatera,peragian,Laut,2010,707
1756,16,Sumatera Selatan,Sumatera,peragian,Laut,2010,0
1757,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2010,2699
1758,17,Bengkulu,Sumatera,peragian,Laut,2010,0
1759,18,Lampung,Sumatera,peragian,Laut,2010,7764
1760,36,Banten,Jawa,peragian,Laut,2010,665
1761,31,DKI Jakarta,Jawa,peragian,Laut,2010,0
1762,32,Jawa Barat,Jawa,peragian,Laut,2010,376
1763,33,Jawa Tengah,Jawa,peragian,Laut,2010,919
1764,34,DI Yogyakarta,Jawa,peragian,Laut,2010,0
1765,35,Jawa Timur,Jawa,peragian,Laut,2010,4253
1766,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2010,0
1767,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2010,1292
1768,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2010,0
1769,61,Kalimantan Barat,Kalimantan,peragian,Laut,2010,1535
1770,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2010,1590
1771,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2010,1720
1772,64,Kalimantan Timur,Kalimantan,peragian,Laut,2010,543
1773,71,Sulawesi Utara,Sulawesi,peragian,Laut,2010,0
1774,75,Gorontalo,Sulawesi,peragian,Laut,2010,0
1775,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2010,0
1776,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2010,215
1777,76,Sulawesi Barat,Sulawesi,peragian,Laut,2010,0
1778,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2010,374
1779,81,Maluku,Maluku - Papua,peragian,Laut,2010,506
1780,82,Maluku Utara,Maluku - Papua,peragian,Laut,2010,0
1781,91,Papua Barat,Maluku - Papua,peragian,Laut,2010,0
1782,94,Papua,Maluku - Papua,peragian,Laut,2010,2
1783,11,Aceh,Sumatera,peragian,Laut,2011,8
1784,12,Sumatera Utara,Sumatera,peragian,Laut,2011,1780
1785,13,Sumatera Barat,Sumatera,peragian,Laut,2011,0
1786,14,Riau,Sumatera,peragian,Laut,2011,12559
1787,21,Kepulauan Riau,Sumatera,peragian,Laut,2011,0
1788,15,Jambi,Sumatera,peragian,Laut,2011,186
1789,16,Sumatera Selatan,Sumatera,peragian,Laut,2011,2190
1790,19,Kepulauan Bangka Belitung,Sumatera,peragian,Laut,2011,2605
1791,17,Bengkulu,Sumatera,peragian,Laut,2011,0
1792,18,Lampung,Sumatera,peragian,Laut,2011,7497
1793,36,Banten,Jawa,peragian,Laut,2011,738
1794,31,DKI Jakarta,Jawa,peragian,Laut,2011,0
1795,32,Jawa Barat,Jawa,peragian,Laut,2011,5129
1796,33,Jawa Tengah,Jawa,peragian,Laut,2011,4514
1797,34,DI Yogyakarta,Jawa,peragian,Laut,2011,0
1798,35,Jawa Timur,Jawa,peragian,Laut,2011,1425
1799,51,Bali,Bali - Nusa Tenggara,peragian,Laut,2011,0
1800,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,peragian,Laut,2011,115
1801,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,peragian,Laut,2011,0
1802,61,Kalimantan Barat,Kalimantan,peragian,Laut,2011,1674
1803,62,Kalimantan Tengah,Kalimantan,peragian,Laut,2011,1153
1804,63,Kalimantan Selatan,Kalimantan,peragian,Laut,2011,2228
1805,64,Kalimantan Timur,Kalimantan,peragian,Laut,2011,1193
1806,71,Sulawesi Utara,Sulawesi,peragian,Laut,2011,0
1807,75,Gorontalo,Sulawesi,peragian,Laut,2011,0
1808,72,Sulawesi Tengah,Sulawesi,peragian,Laut,2011,0
1809,73,Sulawesi Selatan,Sulawesi,peragian,Laut,2011,53
1810,76,Sulawesi Barat,Sulawesi,peragian,Laut,2011,0
1811,74,Sulawesi Tenggara,Sulawesi,peragian,Laut,2011,372
1812,81,Maluku,Maluku - Papua,peragian,Laut,2011,696
1813,82,Maluku Utara,Maluku - Papua,peragian,Laut,2011,0
1814,91,Papua Barat,Maluku - Papua,peragian,Laut,2011,0
1815,94,Papua,Maluku - Papua,peragian,Laut,2011,2
1816,11,Aceh,Sumatera,pengasapan,Laut,2001,22
1817,12,Sumatera Utara,Sumatera,pengasapan,Laut,2001,0
1818,13,Sumatera Barat,Sumatera,pengasapan,Laut,2001,0
1819,14,Riau,Sumatera,pengasapan,Laut,2001,0
1820,21,Kepulauan Riau,Sumatera,pengasapan,Laut,2001,0
1821,15,Jambi,Sumatera,pengasapan,Laut,2001,0
1822,16,Sumatera Selatan,Sumatera,pengasapan,Laut,2001,1489
1823,19,Kepulauan Bangka Belitung,Sumatera,pengasapan,Laut,2001,0
1824,17,Bengkulu,Sumatera,pengasapan,Laut,2001,679
1825,18,Lampung,Sumatera,pengasapan,Laut,2001,0
1826,36,Banten,Jawa,pengasapan,Laut,2001,0
1827,31,DKI Jakarta,Jawa,pengasapan,Laut,2001,0
1828,32,Jawa Barat,Jawa,pengasapan,Laut,2001,1259
1829,33,Jawa Tengah,Jawa,pengasapan,Laut,2001,8343
1830,34,DI Yogyakarta,Jawa,pengasapan,Laut,2001,0
1831,35,Jawa Timur,Jawa,pengasapan,Laut,2001,10196
1832,51,Bali,Bali - Nusa Tenggara,pengasapan,Laut,2001,414
1833,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengasapan,Laut,2001,414
1834,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengasapan,Laut,2001,457
1835,61,Kalimantan Barat,Kalimantan,pengasapan,Laut,2001,14
1836,62,Kalimantan Tengah,Kalimantan,pengasapan,Laut,2001,0
1837,63,Kalimantan Selatan,Kalimantan,pengasapan,Laut,2001,0
1838,64,Kalimantan Timur,Kalimantan,pengasapan,Laut,2001,114
1839,71,Sulawesi Utara,Sulawesi,pengasapan,Laut,2001,12938
1840,75,Gorontalo,Sulawesi,pengasapan,Laut,2001,41
1841,72,Sulawesi Tengah,Sulawesi,pengasapan,Laut,2001,6352
1842,73,Sulawesi Selatan,Sulawesi,pengasapan,Laut,2001,2722
1843,76,Sulawesi Barat,Sulawesi,pengasapan,Laut,2001,0
1844,74,Sulawesi Tenggara,Sulawesi,pengasapan,Laut,2001,8334
1845,81,Maluku,Maluku - Papua,pengasapan,Laut,2001,2216
1846,82,Maluku Utara,Maluku - Papua,pengasapan,Laut,2001,3497
1847,91,Papua Barat,Maluku - Papua,pengasapan,Laut,2001,0
1848,94,Papua,Maluku - Papua,pengasapan,Laut,2001,2197
1849,11,Aceh,Sumatera,pengasapan,Laut,2002,0
1850,12,Sumatera Utara,Sumatera,pengasapan,Laut,2002,2803
